"Brand","Price","Photo","Model.Number","Engine.Type","Fuel.Type","Air.Conditioner","Heater","AntiLock.Braking.System","Central.Locking","Power.Steering","Power.Windows","Leather.Seats","Anti.Lock.Braking","Brake.Assist","Central.Locking.1","Power.Door.Locks","Child.Safety.Locks","Night.Rear.View.Mirror","Rear.Seat.Belts","Door.Ajar.Warning","Adjustable.Seats","Crash.Sensor","Engine.Check.Warning","Rear.Camera","Anti.Theft.Device","Touch.Screen","Audio.System.Remote.Control","Speakers.Front...back","Bluetooth.Connectivity","USB...Auxiliary.Input","Adjustable.Steering.Column","Height.Adjustable.Driving.Seat","Digital.Clock","Smoke.Headlamps","Electric.Folding.Rear.View.Mirror","Automatic.Climate.Control","Low.Fuel.Warning.Light","Parking.Sensors","Bottle.Holder","Voice.Control","Seat.Belt.Warning","Vehicle.Stability.Control.System","Engine.Immobilizer","Rear.Reading.Lamp","Radio","Outside.Temperature.Display","Fog.Lights.Front...Back","Centrally.Mounted.Fuel.Tank","CD.Player","DVD.Player","Electric.Adjustable.Seats","Keyless.Entry","Tyre.Pressure.Monitor","Smart.Access.Card.Entry","Xenon.Headlamps","Halogen.Headlamps","Removable.Convertible.Top","Cassette.Player","power_hp","pojemnosc_L","moment_obrotowy_lb_ft","wysokosc_in","dlugosc_in","szerokosc_in","rozstaw_osi_in","przeswit_in","cylindry","bak","skrzynia_biegow","naped","siedzenia","drzwi","waga_lbs","paliwo","city_mpg","highway_mpg","nadwozie","Safety","Punkty_spalanie_miasto","Punkty_spalanie_trasa","Punkty_spalanie_srednie","moc_masa","Punkty_moc_masa","Punkty_moment_obrotowy","Punkty_dynamika","Punkty_naped_terenowy","Punkty_nadwozie_terenowe","Punkty_przeswit","Punkty_wlasciwosci_terenowe","Punkty_bezpieczenstwo_wyposazenie","rozmiar","Punkty_rozmiar","Punkty_bezpieczenstwo","Punkty_rozmiar_silnika","Punkty_naped_sportowy","Punkty_cylindry","Punkty_nadwozie_sportowe","Punkty_sportowy_charakter","Punkty_cena","Punkty_rozmiar_miasto","Punkty_miasto","Punkty_rozmiar_trasa","Punkty_paliwo_trasa","Punkty_pojemnosc_baku","Punkty_trasa","Punkty_siedzenia","Punkty_rodzinny","Punkty_uniwersalny"
"Genesis",51400,"https://www.ccarprice.com/products/Genesis_G80_2.5T_AWD_2023.jpg","G80 2.5T AWD 2023","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","","",300,2.5,311,57.7,196.7,75.8,118.5,5.5,8,45,"Automatic","all",5,4,4112,"Petrol",22,30,"Sedan",6.6,6.7,4.9,5.8,0.0729571984435798,1.2,1.2,1.4,7,3,3.4,5,7.2,860298.922,4,5.4,1.9,8,3.8,6,4.9,10,6,6.5,0,10,0.6,5.3,2.9,4.6,7.1
"Genesis",46750,"https://www.ccarprice.com/products/Genesis_G70_3.3T_AWD_2023.jpg","G70 3.3T AWD 2023","3.3-liter Twin-Turbo V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","","",365,3.3,376,55.1,184.4,72.8,111.6,5.5,6,42,"Automatic","all",5,4,4041,"Petrol",17,26,"Sedan",6.2,7.5,5.6,6.6,0.0903241771838654,1.5,1.5,1.8,7,3,3.4,5,6.7,739680.032,3.4,4.7,2.8,8,2.3,6,4.8,10,6.6,7.2,1,10,0.6,5.8,2.9,4.1,7.4
"Genesis",41250,"https://www.ccarprice.com/products/Genesis_G70_2.0T_AWD_2023.jpg","G70 2.0T AWD 2023","2.0L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","","",252,2,260,55.1,184.4,72.8,111.6,5.1,4,42,"Automatic","all",5,4,3832,"Petrol",20,28,"Sedan",7.2,7,5.3,6.2,0.0657620041753653,1.1,1,1.2,7,3,3.2,4.9,7.8,739680.032,3.4,5.4,1.3,8,0.8,6,3.9,10,6.6,7,1,10,0.6,5.7,2.9,4.1,7.3
"Genesis",77200,"https://www.ccarprice.com/products/Genesis_GV80_Prestige_Signature_2022.jpg","GV80 Prestige Signature 2022","3.5L Twin-Turbo V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",375,3.5,391,67.5,194.7,77.8,116.3,8.1,NA,56,"Automatic","all",6,4,NA,"Petrol",18,23,"SUV",6.9,7.3,6.1,6.7,0,0,1.5,0.9,7,8,5.1,7.5,7.8,1022467.05,4.7,6.1,3,8,0,4,3.4,9.9,5.3,6.5,1,10,0.7,5.9,3.6,5.5,7.8
"Genesis",48000,"https://www.ccarprice.com/products/Genesis_G80_Luxury_Sedan_2022.jpg","G80 Luxury Sedan 2022","3.5-liter Twin-Turbo V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",375,3.5,391,57.7,196.5,75.8,118.5,5.5,NA,51,"Automatic","all",5,4,NA,"Petrol",21,25,"Sedan",6.9,6.9,5.8,6.3,0,0,1.5,0.9,7,3,3.4,5,7.8,859424.19,4,5.8,3,8,0,6,3.9,10,6,6.6,0,10,0.7,5.5,2.9,4.6,7.3
"Genesis",60100,"https://www.ccarprice.com/products/Genesis_GV80_3_5T_Prestige_AWD_2022.jpg","GV80 3.5T Prestige AWD 2022","2.5-liter Turbo Inline-4 Gas","Premium","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",300,2.5,311,67.5,194.7,77.8,116.3,8.1,NA,56,"Automatic","all",5,4,NA,"Petrol",21,25,"SUV",6.9,6.9,5.8,6.3,0,0,1.2,0.7,7,8,5.1,7.5,7.8,1022467.05,4.7,6.1,1.9,8,0,4,3.2,10,5.3,6.3,1,10,0.7,5.9,2.9,5,7.4
"Genesis",62390,"https://www.ccarprice.com/products/Genesis_GV60_Sport_2022.jpg","GV60 Sport 2022","Electric","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",314,NA,448,62,178,74,114,6.3,NA,NA,"Automatic","all",5,4,4630,"Electric",0,0,"SUV",6.9,10,10,10,0.0678185745140389,1.1,1.7,1.6,7,8,3.9,7.1,7.8,816664,3.8,5.7,0,8,0,4,2.9,10,6.2,8.4,0,2,0,4.1,2.9,4.3,7.3
"Genesis",78650,"https://www.ccarprice.com/products/Genesis_GV60_Sports_Plus_2022.jpg","GV60 Sports Plus 2022","Electric","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",482,NA,518,62,178,74,114,6.3,NA,NA,"Automatic","all",5,4,4630,"Electric",0,0,"SUV",6.9,10,10,10,0.104103671706264,1.7,2,2.2,7,8,3.9,7.1,7.8,816664,3.8,5.7,0,8,0,4,3,9.9,6.2,8.4,0,2,0,4.1,2.9,4.3,7.3
"Genesis",58680,"https://www.ccarprice.com/products/Genesis_GV60_Premium_2022.jpg","GV60 Premium 2022","Electric","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",225,NA,259,62,178,74,114,6.3,NA,NA,"Automatic","rear",5,4,4630,"Electric",0,0,"SUV",6.9,10,10,10,0.0485961123110151,0.8,1,1.1,10,8,3.9,8.2,7.8,816664,3.8,5.7,0,10,0,4,3.4,10,6.2,8.4,0,2,0,4.1,2.9,4.3,7.3
"Genesis",73950,"https://www.ccarprice.com/products/Genesis_G90_2022.jpg","G90 2022","5.0-liter V8 Gas","Premium","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",420,5,383,58.9,204.9,75.4,124.4,5.1,8,59,"Automatic","all",5,4,4806,"Petrol",19,25,"Sedan",6.9,7.2,5.8,6.5,0.0873907615480649,1.5,1.5,1.8,7,3,3.2,4.9,7.8,909973.194,4.2,5.9,4.7,8,3.8,6,5.6,10,5.8,6.7,0,10,0.8,5.7,2.9,4.6,7.4
"Genesis",41500,"https://www.ccarprice.com/products/Genesis_GV70_2_5T_AWD_2023.jpg","GV70 2.5T AWD 2023","2.5-liter Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",300,2.5,311,64.2,185.6,75.2,113.2,7.3,4,46,"Automatic","all",5,4,4167,"Petrol",21,25,"SUV",6.9,6.9,5.8,6.3,0.0719942404607631,1.2,1.2,1.4,7,8,4.6,7.3,8.3,896047.104,4.1,6.1,1.9,8,0.8,4,3.7,10,5.9,6.6,0,10,0.6,5.5,2.9,4.6,7.3
"Genesis",55550,"https://www.ccarprice.com/products/Genesis_GV80_2.5T_AWD_2023.jpg","GV80 2.5T AWD 2023","2.5-liter Turbo Inline-4 Gas","Premium","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","Yes","","","","","","",300,2.5,311,67.5,194.7,77.8,116.3,8.1,4,56,"Automatic","all",5,4,4850,"Petrol",21,25,"SUV",6.9,6.9,5.8,6.3,0.0618556701030928,1,1.2,1.3,7,8,5.1,7.5,7.8,1022467.05,4.7,6.1,1.9,8,0.8,4,3.5,10,5.3,6.3,1,10,0.7,5.9,2.9,5,7.4
"Genesis",42900,"https://www.ccarprice.com/products/Genesis_GV70_2_5T_2023.jpg","GV70 2.5T 2023","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",300,2.5,311,64.2,185.6,75.2,113.2,7.3,4,46,"Automatic","all",5,4,4167,"Petrol",19,26,"SUV",8.4,7.2,5.6,6.4,0.0719942404607631,1.2,1.2,1.4,7,8,4.6,7.3,9.4,896047.104,4.1,6.9,1.9,8,0.8,4,3.7,10,5.9,6.8,0,10,0.6,5.4,2.9,4.6,7.3
"Genesis",79825,"https://www.ccarprice.com/products/Genesis_Electrified_G80_2022.jpg","Electrified G80 2023","Electric","Electric","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","Yes","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automatic","all",5,4,NA,"Electric",0,0,"Sedan",6.9,10,10,10,0,0,0,0,7,3,0,3.7,7.8,NA,0,3.4,0,8,0,6,3.2,9.9,0,5.2,0,2,0,4.1,2.9,1.8,4.8
"Genesis",52750,"https://www.ccarprice.com/products/Genesis_G70_3.3T_Launch_Edition_2022.jpg","G70 3.3T Launch Edition 2022","3.3L Twin-Turbo V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","","","","","","",365,3.3,376,55.1,184.4,72.8,111.6,5.5,6,42,"Automatic","rear",5,4,3774,"Petrol",18,27,"Sedan",8.1,7.3,5.4,6.3,0.0967143614202438,1.6,1.5,1.9,10,3,3.4,6.1,8.3,739680.032,3.4,5.8,2.8,10,2.3,6,5.2,10,6.6,7.1,1,10,0.6,5.7,2.9,4.1,7.3
"Genesis",43990,"https://www.ccarprice.com/products/Genesis_GV70_Sport_2023_1.jpg","GV70 Sport 2023","Electric","Electric","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","","",483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automatic","all",5,4,NA,"Electric",0,0,"SUV",6.2,10,10,10,0,0,0,0,7,8,0,5.6,7.2,NA,0,3,0,8,0,4,2.7,10,0,5.2,0,2,0,4.1,2.9,1.8,4.8
"Genesis",55550,"https://www.ccarprice.com/products/Genesis_GV80_2.5T_2023_2.jpg","GV80 2.5T 2023","2.5L Turbo Inline-4 Gas","Premium","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","","","Yes","Yes","Yes","Yes","","","","",300,2.5,311,67.5,194.7,77.8,116.3,8.1,NA,56,"Automatic","all",5,4,4850,"Petrol",20,24,"SUV",7.8,7,5.9,6.4,0.0618556701030928,1,1.2,1.3,7,8,5.1,7.5,8.3,1022467.05,4.7,6.5,1.9,8,0,4,3.4,10,5.3,6.4,1,10,0.7,5.9,2.9,5,7.5
"Genesis",56100,"https://www.ccarprice.com/products/Genesis_GV80_2.5T_AWD_2022.jpg","GV80 2.5T AWD 2022","2.5-liter Turbo Inline-4 Gas","Premium","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","","","","Yes","Yes","Yes","","","","","",300,2.5,311,67.5,194.7,77.8,116.3,8.1,NA,56,"Automatic","all",5,4,4850,"Petrol",21,25,"SUV",6.2,6.9,5.8,6.3,0.0618556701030928,1,1.2,1.3,7,8,5.1,7.5,7.2,1022467.05,4.7,5.9,1.9,8,0,4,3.4,10,5.3,6.3,1,10,0.7,5.9,2.9,5,7.4
"Genesis",70600,"https://www.ccarprice.com/products/Genesis_GV80_3.5T_2023_1.jpg","GV80 3.5T 2023","3.5L Twin-Turbo V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","","","","Yes","Yes","Yes","","","","","",375,3.5,391,67.5,194.7,77.8,116.3,8.1,NA,56,"Automatic","all",5,4,5038,"Petrol",18,23,"SUV",6.2,7.3,6.1,6.7,0.074434299325129,1.2,1.5,1.6,7,8,5.1,7.5,7.2,1022467.05,4.7,5.9,3,8,0,4,3.7,10,5.3,6.5,1,10,0.7,5.9,2.9,5,7.5
"Genesis",75700,"https://www.ccarprice.com/products/Genesis_GV80_3.5T_Prestige_Signature_2022.jpg","GV80 3.5T Prestige Signature 2022","3.5L Twin-Turbo V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","","","","Yes","Yes","Yes","","","","","",375,3.5,391,67.5,194.7,77.8,116.3,8.1,NA,56,"Automatic","all",5,4,NA,"Petrol",18,23,"SUV",6.2,7.3,6.1,6.7,0,0,1.5,0.9,7,8,5.1,7.5,7.2,1022467.05,4.7,5.9,3,8,0,4,3.4,10,5.3,6.5,1,10,0.7,5.9,2.9,5,7.5
"Genesis",41500,"https://www.ccarprice.com/products/Genesis_GV70_2.5T_2022_1.jpg","GV70 2.5T 2022","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",300,2.5,311,64.2,185.6,75.2,113.2,7.3,4,46,"Automatic","all",5,4,4167,"Petrol",NA,NA,"SUV",8.4,0,0,0,0.0719942404607631,1.2,1.2,1.4,7,8,4.6,7.3,9.4,896047.104,4.1,6.9,1.9,8,0.8,4,3.7,10,5.9,3.1,0,10,0.6,3.5,2.9,4.6,4.8
"Genesis",81200,"https://www.ccarprice.com/products/Genesis-G90-5.0L-Ultimate-AWD_2022.jpg","G90 5.0L Ultimate AWD 2022","5.0-liter V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",420,5,383,58.9,204.9,75.4,124.4,5.1,8,58,"Automatic","all",5,4,4960,"Petrol",16,23,"Sedan",8.4,7.6,6.1,6.8,0.0846774193548387,1.4,1.5,1.6,7,3,3.2,4.9,9.4,909973.194,4.2,6.9,4.7,8,3.8,6,5.6,9.9,5.8,6.9,0,10,0.8,5.7,2.9,4.6,7.4
"Genesis",77450,"https://www.ccarprice.com/products/Genesis_G90_3.3T_Premium_AWD_2022.jpg","G90 3.3T Premium AWD 2022","3.3-liter Twin-Turbo V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",365,3.3,376,58.9,204.9,75.4,124.4,5.1,6,58,"Automatic","all",5,4,4806,"Petrol",17,24,"Sedan",8.4,7.5,5.9,6.7,0.075946733250104,1.3,1.5,1.6,7,3,3.2,4.9,9.4,909973.194,4.2,6.9,2.8,8,2.3,6,4.8,9.9,5.8,6.9,0,10,0.8,5.7,2.9,4.6,7.4
"Genesis",48250,"https://www.ccarprice.com/products/Genesis_G80_2_5T_2023.jpg","G80 2.5T 2023","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","","",300,2.5,311,57.7,196.7,75.8,118.5,5.5,8,45,"Automatic","rear",5,4,3957,"Petrol",23,32,"Sedan",6.6,6.6,4.6,5.6,0.0758150113722517,1.3,1.2,1.4,10,3,3.4,6.1,7.2,860298.922,4,5.4,1.9,10,3.8,6,5.4,10,6,6.5,0,10,0.6,5.1,2.9,4.6,7
"Genesis",63700,"https://www.ccarprice.com/products/Genesis_G80_3_5T_Sport_AWD_2022.jpg","G80 3.5T Sport AWD 2022","3.5L Twin-Turbo V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","","","","","",375,3.5,391,57.7,196.7,75.8,118.5,5.5,NA,51,"Automatic","all",5,4,4453,"Petrol",17,26,"Sedan",7.5,7.5,5.6,6.6,0.0842128901863912,1.4,1.5,1.6,7,3,3.4,5,8.3,860298.922,4,6.1,3,8,0,6,4.3,10,6,7,0,10,0.7,5.5,2.9,4.6,7.4
"Genesis",88400,"https://www.ccarprice.com/products/Genesis_G90_2023_2.jpg","G90 2023","5.0-liter V8 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","","",420,5,383,58.9,204.9,75.4,124.4,5.1,8,59,"Automatic","all",5,4,4806,"Petrol",19,25,"Sedan",6.6,7.2,5.8,6.5,0.0873907615480649,1.5,1.5,1.8,7,3,3.2,4.9,7.2,909973.194,4.2,5.5,4.7,8,3.8,6,5.6,9.9,5.8,6.7,0,10,0.8,5.7,2.9,4.6,7.4
"Genesis",65000,"https://www.ccarprice.com/products/Genesis_Electrified_GV70_2023_1.jpg","Electrified GV70 2023","Electric","Electric","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","","",483,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automatic","all",5,4,NA,"Electric",0,0,"SUV",6.2,10,10,10,0,0,0,0,7,8,0,5.6,7.2,NA,0,3,0,8,0,4,2.7,10,0,5.2,0,2,0,4.1,2.9,1.8,4.8
"Genesis",44650,"https://www.ccarprice.com/products/Genesis_G70_3.3T_2023_2.jpg","G70 3.3T 2023","3.3-liter Twin-Turbo V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","","",365,3.3,376,55.1,184.4,72.8,111.6,5.5,6,42,"Automatic","rear",5,4,3887,"Petrol",18,27,"Sedan",6.2,7.3,5.4,6.3,0.093902752765629,1.6,1.5,1.9,10,3,3.4,6.1,6.7,739680.032,3.4,4.7,2.8,10,2.3,6,5.2,10,6.6,7.1,1,10,0.6,5.7,2.9,4.1,7.3
"Genesis",63700,"https://www.ccarprice.com/products/Genesis_G80_3_5T_Sport_2023.jpg","G80 3.5T Sport 2023","3.5L Twin-Turbo V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","Yes","Yes","","","","","","","","",375,3.5,391,57.7,196.5,75.8,118.5,5.5,4,52,"Automatic","all",5,4,4453,"Petrol",20,27,"Sedan",6.2,7,5.4,6.2,0.0842128901863912,1.4,1.5,1.6,7,3,3.4,5,7.8,859424.19,4,5.8,3,8,0.8,6,4.4,10,6,6.7,0,10,0.7,5.4,2.9,4.6,7.3
"Genesis",55000,"https://www.ccarprice.com/products/Genesis_GV70_3.5T_Sport_2023.jpg","GV70 3.5T Sport 2023","3.5-liter Twin-Turbo V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","","",375,3.5,391,64.2,185.6,75.2,113.2,7.3,8,49,"Automatic","all",5,4,4453,"Petrol",18,26,"SUV",6.2,7.3,5.6,6.4,0.0842128901863912,1.4,1.5,1.6,7,8,4.6,7.3,7.2,896047.104,4.1,5.5,3,8,3.8,4,4.6,10,5.9,6.8,0,10,0.7,5.5,2.9,4.6,7.3
